Duration,Protocol,Service,Flag,Src_Bytes,Dst_Bytes,Count,Srv_Count,Serror_Rate,Rerror_Rate,Same_Srv_Rate,Diff_Srv_Rate,IP_Address,Timestamp,Attack_Type,Label
555,TCP,SSH,REJ,318,5169,39,224,0.4451492813978336,0.033514307345358985,0.6921689308424392,0.682244361432449,192.168.1.203,2024-01-01 00:11:53,Probe,1
284,TCP,FTP,S0,3475,8298,249,104,0.27190404440149385,0.7838185608326084,0.9731166860093823,0.24566090025572096,192.168.1.181,2024-01-01 00:11:54,U2R,1
396,ICMP,HTTP,SF,5153,3080,217,43,0.8608639621688686,0.6663421156667912,0.028894042356316985,0.9691122762696407,192.168.1.61,2024-01-01 00:11:55,R2L,1
11,TCP,DNS,REJ,4134,8936,178,415,0.6485903796629483,0.24142655415741987,0.31408495032402595,0.34902172882789484,192.168.1.150,2024-01-01 00:11:56,Probe,1
606,ICMP,SSH,RSTR,1602,6466,38,355,0.7980168352505762,0.5247397262401822,0.33005980300712046,0.9323556115490034,192.168.1.232,2024-01-01 00:11:57,Probe,1
301,ICMP,FTP,RSTR,2256,8813,182,25,0.5519669277288919,0.049290670652444524,0.4142508558200996,0.5973554303307753,192.168.1.211,2024-01-01 00:11:58,Normal,0
897,ICMP,HTTP,SF,9021,5090,223,303,0.1718664344939247,0.3795886703393012,0.6268921469014487,0.004079432673824823,192.168.1.38,2024-01-01 00:11:59,Probe,1
252,UDP,DNS,RSTR,9047,4240,163,260,0.9794379395135363,0.17404247907713488,0.5137531624797014,0.3111121380996277,192.168.1.212,2024-01-01 00:12:00,DoS,1
498,UDP,HTTP,RSTR,7319,9012,233,58,0.1827387514576374,0.022300386020653984,0.0187290490257912,0.02154864472195983,192.168.1.61,2024-01-01 00:12:01,Normal,0
753,TCP,FTP,REJ,7532,411,376,60,0.9112415010249033,0.3570894977659659,0.4116095783853716,0.38147573004624735,192.168.1.211,2024-01-01 00:12:02,Normal,0
34,ICMP,HTTP,SF,7366,8305,192,304,0.208138646044974,0.7261124173944357,0.6194487045233033,0.932534031460067,192.168.1.83,2024-01-01 00:12:03,U2R,1
726,UDP,DNS,REJ,2648,2446,496,413,0.3737494417464359,0.9210218673584042,0.5048247249304841,0.779017020362454,192.168.1.100,2024-01-01 00:12:04,U2R,1
848,UDP,FTP,SF,6903,3346,84,400,0.44008344453742665,0.6622635130906498,0.8720618641813143,0.6201321308006674,192.168.1.118,2024-01-01 00:12:05,DoS,1
89,UDP,DNS,REJ,1858,85,460,69,0.9213759895281451,0.40197012813039046,0.3985956706680205,0.5385520439303857,192.168.1.47,2024-01-01 00:12:06,R2L,1
775,UDP,HTTP,REJ,1102,7749,242,441,0.8881985709130634,0.9994961124018776,0.0125586798269115,0.3725819231887094,192.168.1.27,2024-01-01 00:12:07,DoS,1
604,UDP,SSH,S0,2481,4142,473,446,0.823220977952436,0.2829435081002103,0.2848985175544988,0.21153970313073134,192.168.1.209,2024-01-01 00:12:08,Normal,0
921,ICMP,SSH,RSTR,1820,7087,172,444,0.3766751474957343,0.18713143270818056,0.13567262696898819,0.06252491781354852,192.168.1.146,2024-01-01 00:12:09,U2R,1
969,ICMP,SSH,SF,3158,7368,392,446,0.004493246828920161,0.46368226922591804,0.25023032345282514,0.19014666672489278,192.168.1.125,2024-01-01 00:12:10,DoS,1
601,ICMP,SSH,RSTR,3684,9764,36,270,0.6815833201075193,0.5049114154418077,0.36208801803687496,0.35152008273074453,192.168.1.20,2024-01-01 00:12:11,U2R,1
417,ICMP,DNS,S0,7411,5834,86,256,0.41095383446520384,0.35482338004332625,0.6766556523211553,0.5199911166295673,192.168.1.236,2024-01-01 00:12:12,DoS,1
114,TCP,SSH,SF,9447,803,128,396,0.7570581928374356,0.69549907904532,0.3241699952981798,0.20440389566785688,192.168.1.42,2024-01-01 00:12:13,DoS,1
616,ICMP,DNS,S0,3651,6719,193,431,0.7948520460835502,0.18386441192821712,0.8841091750638664,0.9743285905684077,192.168.1.41,2024-01-01 00:12:14,Probe,1
902,UDP,FTP,RSTR,7707,6085,318,383,0.4397234029174242,0.510339759750806,0.2995679093896323,0.07685014670629053,192.168.1.72,2024-01-01 00:12:15,DoS,1
195,ICMP,SSH,REJ,8461,9261,42,417,0.7481025653169484,0.5001269585007883,0.136933412141511,0.09479180360506068,192.168.1.58,2024-01-01 00:12:16,U2R,1
825,TCP,DNS,S0,8107,4182,411,124,0.8399372805196774,0.8237864226816393,0.16886541747092298,0.6826023619203246,192.168.1.40,2024-01-01 00:12:17,DoS,1
500,UDP,SSH,S0,6881,9600,355,413,0.9284761316015001,0.9269681987608048,0.9345798638819616,0.7550615782972342,192.168.1.203,2024-01-01 00:12:18,R2L,1
625,ICMP,SSH,REJ,6220,264,158,18,0.5824553324893943,0.6632658737106596,0.4548144712987585,0.9724514690624383,192.168.1.119,2024-01-01 00:12:19,Probe,1
492,ICMP,SSH,RSTR,4830,3093,104,118,0.7784787690598826,0.3053715903346411,0.4031260680625002,0.5304442214738384,192.168.1.158,2024-01-01 00:12:20,DoS,1
74,ICMP,DNS,S0,4979,4798,452,319,0.4945648702096471,0.689611019868291,0.06890088109852621,0.1659339282622817,192.168.1.140,2024-01-01 00:12:21,R2L,1
412,UDP,HTTP,RSTR,7334,9665,228,65,0.04166300042996207,0.251371129240501,0.7333210687819185,0.9379289547711916,192.168.1.118,2024-01-01 00:12:22,U2R,1
375,UDP,SSH,REJ,3775,8143,216,244,0.15522142779918335,0.9665443904795376,0.6946525257766999,0.9802343934087817,192.168.1.62,2024-01-01 00:12:23,R2L,1
419,TCP,SSH,SF,9304,325,263,56,0.1282245092396701,0.8223621190827128,0.37574054943475776,0.9235139076808347,192.168.1.190,2024-01-01 00:12:24,Probe,1
728,UDP,FTP,S0,648,1206,417,43,0.17176559011547887,0.43119025546603795,0.6917635496838798,0.8716561785047879,192.168.1.87,2024-01-01 00:12:25,U2R,1
276,UDP,HTTP,RSTR,9371,9696,486,11,0.010212749612843242,0.7843435171415962,0.36745176051338124,0.07757410458425473,192.168.1.70,2024-01-01 00:12:26,DoS,1
760,ICMP,DNS,REJ,16,1440,48,377,0.8587068232651526,0.4086556453619081,0.07315802139424432,0.8548731157747764,192.168.1.99,2024-01-01 00:12:27,DoS,1
675,UDP,FTP,REJ,8308,5184,351,423,0.5601493199490124,0.07461015877974786,0.738099377307776,0.9532268990066883,192.168.1.143,2024-01-01 00:12:28,R2L,1
393,ICMP,SSH,S0,6476,9147,441,235,0.38315000301126767,0.7067688730006054,0.9652012933777061,0.5523144778429036,192.168.1.124,2024-01-01 00:12:29,DoS,1
868,ICMP,FTP,SF,5942,8746,122,23,0.4097788715769751,0.40461383302844056,0.6482905281740828,0.7725878139646648,192.168.1.230,2024-01-01 00:12:30,U2R,1
456,UDP,FTP,S0,1545,5136,458,394,0.4633510937188695,0.9303198167838618,0.2764612352143555,0.6608956406414431,192.168.1.220,2024-01-01 00:12:31,U2R,1
919,TCP,SSH,RSTR,2693,8140,302,449,0.07388350041959257,0.3065612143292866,0.2699202854649033,0.28805812314867507,192.168.1.7,2024-01-01 00:12:32,DoS,1
191,TCP,HTTP,REJ,7599,5819,24,256,0.2746654115799202,0.8433328214545933,0.9289775964869009,0.587519809365552,192.168.1.134,2024-01-01 00:12:33,R2L,1
738,UDP,HTTP,SF,4089,8069,130,441,0.8516264370920849,0.6804378452067642,0.3032903073977873,0.8893734517677068,192.168.1.27,2024-01-01 00:12:34,DoS,1
688,TCP,FTP,RSTR,6259,2036,428,283,0.7436752362139845,0.8533246161278912,0.7681922333828182,0.49638528055909137,192.168.1.2,2024-01-01 00:12:35,Normal,0
98,ICMP,SSH,S0,5058,9478,369,323,0.5634055382539078,0.2918818770935555,0.642914982304013,0.5901453428365545,192.168.1.134,2024-01-01 00:12:36,DoS,1
547,ICMP,DNS,REJ,9468,9389,435,360,0.480703984669963,0.46134540331864415,0.5926018112555701,0.5314637249737719,192.168.1.61,2024-01-01 00:12:37,Probe,1
977,UDP,FTP,S0,3240,5560,223,250,0.2589731849908994,0.8231290112354301,0.18107488140208494,0.2824048773042278,192.168.1.160,2024-01-01 00:12:38,DoS,1
998,TCP,DNS,SF,4942,3629,499,93,0.47125496964710545,0.6438188191845334,0.034411045904524595,0.64366310845868,192.168.1.157,2024-01-01 00:12:39,Normal,0
95,TCP,FTP,SF,3788,8963,98,379,0.5978552760668148,0.3599218994953346,0.4886771313278885,0.5094700364536033,192.168.1.226,2024-01-01 00:12:40,Probe,1
663,ICMP,FTP,SF,6953,5314,351,442,0.7126379514315806,0.5119956257093,0.9881586072497849,0.23254599477675042,192.168.1.65,2024-01-01 00:12:41,R2L,1
662,UDP,SSH,SF,371,2456,289,454,0.1666401877523238,0.9960980943632757,0.19575990423342016,0.8953781523196523,192.168.1.143,2024-01-01 00:12:42,Probe,1
189,TCP,SSH,SF,7020,8662,484,379,0.8131102684707774,0.7418479954138819,0.5368720544391236,0.9500457939359577,192.168.1.138,2024-01-01 00:12:43,U2R,1
735,UDP,DNS,S0,7120,1370,499,21,0.34581127703382253,0.614522652780029,0.6709792946445507,0.055372655281775485,192.168.1.10,2024-01-01 00:12:44,Normal,0
36,TCP,DNS,SF,5702,7629,196,473,0.5032580832903554,0.8279113804335158,0.4836777165223881,0.6223487568006132,192.168.1.10,2024-01-01 00:12:45,U2R,1
779,ICMP,HTTP,SF,8347,8863,108,156,0.6079043165963325,0.44203033877217013,0.506933806597194,0.41504569024519555,192.168.1.37,2024-01-01 00:12:46,U2R,1
368,ICMP,SSH,REJ,2661,1174,347,88,0.4880951562210333,0.9500640046466854,0.661227504273594,0.5259543102916242,192.168.1.32,2024-01-01 00:12:47,Probe,1
694,UDP,FTP,SF,7180,110,219,201,0.571956904154119,0.5520212286956921,0.8149054970049722,0.37382972577497875,192.168.1.36,2024-01-01 00:12:48,Probe,1
524,ICMP,FTP,REJ,6651,3559,263,467,0.11152346468287122,0.3268721496262885,0.3332876134824302,0.47435848358795163,192.168.1.64,2024-01-01 00:12:49,U2R,1
278,TCP,HTTP,REJ,8656,6692,410,461,0.4321554551086352,0.08601997757163227,0.8992752316177157,0.32343393380965224,192.168.1.217,2024-01-01 00:12:50,R2L,1
216,ICMP,SSH,REJ,4878,9218,207,480,0.28046747093622637,0.3756952192472235,0.4849008728830264,0.11760327789580027,192.168.1.143,2024-01-01 00:12:51,DoS,1
866,UDP,FTP,S0,4315,3233,318,196,0.08602615388687018,0.5686383770365704,0.6618774721746662,0.3020326366243469,192.168.1.73,2024-01-01 00:12:52,DoS,1
872,UDP,HTTP,S0,6158,1472,81,44,0.19164922563199427,0.7032481387332442,0.10651363408243864,0.6703322636657936,192.168.1.16,2024-01-01 00:12:53,Normal,0
797,UDP,HTTP,RSTR,9965,4872,24,453,0.6024445664274584,0.8751166929110733,0.4924792863778159,0.05038152253198391,192.168.1.105,2024-01-01 00:12:54,Probe,1
272,TCP,FTP,RSTR,8308,4753,185,469,0.19668640265145032,0.9439608353238148,0.016106446157340915,0.3827323861339095,192.168.1.83,2024-01-01 00:12:55,DoS,1
880,TCP,FTP,REJ,6474,1833,431,379,0.18106401011909334,0.10245384618112774,0.3910247388400395,0.04229916702820191,192.168.1.174,2024-01-01 00:12:56,R2L,1
61,TCP,DNS,S0,1374,5928,384,400,0.5528304323866363,0.6009049859978148,0.05448420056894665,0.3562662685391249,192.168.1.122,2024-01-01 00:12:57,Normal,0
595,TCP,SSH,SF,7393,8645,7,78,0.9047025067069852,0.666589649163026,0.8969808376555786,0.08761169150971715,192.168.1.172,2024-01-01 00:12:58,Probe,1
879,TCP,DNS,RSTR,4403,6816,123,38,0.7886928506398297,0.17206381699335882,0.6728051208730357,0.33964009734729916,192.168.1.76,2024-01-01 00:12:59,DoS,1
728,ICMP,HTTP,S0,3546,740,148,423,0.9050891105198504,0.545600680263415,0.7918763562297645,0.8380876946617797,192.168.1.35,2024-01-01 00:13:00,U2R,1
341,TCP,FTP,SF,3977,7256,97,283,0.5829802022965151,0.3348336355802751,0.4676794844694173,0.6134087015350165,192.168.1.125,2024-01-01 00:13:01,R2L,1
396,TCP,DNS,SF,9388,2380,215,385,0.4099295604586072,0.07741733198591338,0.851897738445768,0.682294424293312,192.168.1.51,2024-01-01 00:13:02,R2L,1
698,ICMP,HTTP,S0,3411,9635,100,465,0.7296413655419434,0.0658659911671422,0.8730405898176904,0.5038001277265934,192.168.1.107,2024-01-01 00:13:03,Probe,1
18,TCP,SSH,RSTR,8988,3680,217,154,0.2613640281826509,0.7592129804432501,0.3568182398420221,0.922381701386565,192.168.1.186,2024-01-01 00:13:04,R2L,1
176,UDP,FTP,S0,3892,9940,366,148,0.07805395800540371,0.6154554518720216,0.3768549083929328,0.5411586382038625,192.168.1.5,2024-01-01 00:13:05,Probe,1
611,TCP,DNS,RSTR,7324,2401,461,342,0.3446147927311356,0.7151216782303685,0.5082407086874002,0.10429408813372043,192.168.1.166,2024-01-01 00:13:06,R2L,1
395,TCP,SSH,REJ,8342,7177,412,390,0.2992366974870174,0.6852781545363933,0.04224349504212166,0.9331030606290469,192.168.1.6,2024-01-01 00:13:07,DoS,1
444,UDP,DNS,S0,3249,2006,413,444,0.6755389278171422,0.13431229977918668,0.995768296964466,0.13306336793480678,192.168.1.179,2024-01-01 00:13:08,Probe,1
232,UDP,HTTP,S0,111,9978,258,51,0.5513626788118143,0.15156525652372754,0.35918123399332413,0.9991703418130808,192.168.1.142,2024-01-01 00:13:09,R2L,1
914,UDP,SSH,RSTR,682,1409,390,250,0.13826298405578552,0.2524837242071165,0.470843313356726,0.4353842618158048,192.168.1.176,2024-01-01 00:13:10,DoS,1
75,UDP,DNS,RSTR,1161,1762,355,431,0.9085041797704697,0.39910058696468975,0.7547570781346512,0.07348546708531967,192.168.1.12,2024-01-01 00:13:11,DoS,1
264,TCP,SSH,S0,7400,909,10,381,0.5933389405048042,0.939176224937632,0.29751350092537154,0.864102105457129,192.168.1.114,2024-01-01 00:13:12,DoS,1
454,UDP,HTTP,SF,2379,760,415,146,0.45768422542377685,0.6738923613829444,0.20163142355436137,0.09288290149648382,192.168.1.214,2024-01-01 00:13:13,Probe,1
795,UDP,SSH,SF,5426,6638,58,328,0.9371949271186536,0.2551719344500346,0.12745012098174724,0.17443232101181227,192.168.1.237,2024-01-01 00:13:14,Probe,1
717,ICMP,DNS,SF,8352,5612,249,395,0.09730184879790083,0.05598410182733993,0.5280173090812768,0.41734705203443256,192.168.1.180,2024-01-01 00:13:15,R2L,1
734,UDP,HTTP,REJ,1425,3240,139,493,0.7895929381397178,0.6842239308063731,0.0054982875027554945,0.6761862709781572,192.168.1.233,2024-01-01 00:13:16,U2R,1
383,UDP,FTP,REJ,3661,530,334,349,0.36466550572000933,0.6253184708160521,0.7095206910038293,0.12114001641391581,192.168.1.114,2024-01-01 00:13:17,U2R,1
563,ICMP,DNS,RSTR,8469,9551,37,454,0.6953897509239716,0.6757634183621369,0.46138950046910365,0.622625183910206,192.168.1.68,2024-01-01 00:13:18,Normal,0
850,ICMP,DNS,REJ,9748,2560,121,257,0.9307254276476786,0.2611796540585798,0.5318228256480294,0.7803863820031763,192.168.1.107,2024-01-01 00:13:19,U2R,1
505,TCP,HTTP,SF,7040,2177,407,272,0.5177130804854173,0.5169632172253633,0.2632046488923476,0.1234961041464877,192.168.1.59,2024-01-01 00:13:20,U2R,1
366,ICMP,HTTP,S0,4592,5103,64,458,0.022638823428747346,0.361702801391489,0.17825305498856248,0.6475706119917983,192.168.1.18,2024-01-01 00:13:21,R2L,1
143,TCP,FTP,REJ,7530,7706,145,497,0.028848230172337952,0.8176989389457452,0.6999896712474093,0.9588758815252968,192.168.1.181,2024-01-01 00:13:22,Probe,1
884,ICMP,DNS,REJ,3107,1537,301,124,0.3305608190853765,0.0693966621186679,0.21027353362636403,0.9673950361425373,192.168.1.31,2024-01-01 00:13:23,U2R,1
68,ICMP,HTTP,SF,302,9465,124,203,0.7816582193950619,0.2754417894416359,0.7800859584174765,0.16166260377052732,192.168.1.35,2024-01-01 00:13:24,Normal,0
98,TCP,FTP,REJ,4533,2781,311,255,0.28826134307358275,0.6029537441703691,0.20367251951174137,0.7597040865624234,192.168.1.4,2024-01-01 00:13:25,R2L,1
395,ICMP,FTP,RSTR,2773,946,190,130,0.33446860088621766,0.2052237770740215,0.6126831030547487,0.8466324347478503,192.168.1.9,2024-01-01 00:13:26,DoS,1
24,TCP,HTTP,S0,7199,5257,262,20,0.7844607131975687,0.6727134359728744,0.643872064064108,0.8889632380589144,192.168.1.109,2024-01-01 00:13:27,DoS,1
947,ICMP,DNS,SF,4281,9490,489,77,0.11618917391928085,0.136772503200153,0.5056455910215004,0.323681418557598,192.168.1.143,2024-01-01 00:13:28,Normal,0
890,UDP,SSH,RSTR,4768,5097,360,334,0.8468129619628856,0.022812291874703128,0.9967907652739626,0.27011844946604724,192.168.1.42,2024-01-01 00:13:29,Probe,1
468,ICMP,SSH,SF,1000,2511,449,50,0.26579251555410655,0.8634945328451202,0.37584301125276254,0.04786106515835642,192.168.1.187,2024-01-01 00:13:30,DoS,1
483,TCP,FTP,RSTR,1718,2188,295,361,0.05122307102890822,0.33344440140728027,0.883321145155495,0.39947178087960655,192.168.1.85,2024-01-01 00:13:31,Probe,1
564,ICMP,SSH,S0,7169,6063,181,360,0.11734270640368927,0.15684898306103234,0.16922819233831066,0.12395644890435076,192.168.1.96,2024-01-01 00:13:32,U2R,1
150,TCP,SSH,S0,7361,881,158,265,0.9525548867388236,0.17270902574579983,0.3372108724538062,0.7862573151687969,192.168.1.201,2024-01-01 00:13:33,U2R,1
143,TCP,HTTP,RSTR,3830,1847,352,115,0.45132395504386846,0.8858953940345649,0.14536712089713766,0.14296657186856154,192.168.1.112,2024-01-01 00:13:34,U2R,1
568,UDP,FTP,RSTR,7154,6599,307,54,0.25643810599845807,0.6544314061468122,0.6036245213506163,0.8189053498362282,192.168.1.32,2024-01-01 00:13:35,DoS,1
38,UDP,DNS,RSTR,5020,1975,477,291,0.5212709501791951,0.95634626659009,0.6382573001423469,0.1076135614747109,192.168.1.80,2024-01-01 00:13:36,DoS,1
108,TCP,FTP,RSTR,2882,6577,286,50,0.6823466533938003,0.8000403233779063,0.4535039845130123,0.48061547926113224,192.168.1.45,2024-01-01 00:13:37,Probe,1
692,ICMP,HTTP,RSTR,998,5726,161,329,0.31879840804406934,0.7675426850281692,0.7201610496520077,0.38463425802316475,192.168.1.5,2024-01-01 00:13:38,Probe,1
41,TCP,SSH,RSTR,284,4568,262,272,0.725271203161024,0.49982065957508226,0.8676524545079926,0.6015437846175979,192.168.1.234,2024-01-01 00:13:39,Normal,0
185,TCP,DNS,S0,8612,7163,216,253,0.25225205090720204,0.8208048987061455,0.7765593101109458,0.5187718566451529,192.168.1.159,2024-01-01 00:13:40,U2R,1
934,ICMP,FTP,RSTR,2160,6582,399,491,0.11233723204404056,0.4126525384418517,0.24166235692456128,0.5986265261550975,192.168.1.153,2024-01-01 00:13:41,R2L,1
397,ICMP,SSH,REJ,3065,8689,405,472,0.5497082203690948,0.8270004970323545,0.3203992550174787,0.0009636852040639798,192.168.1.184,2024-01-01 00:13:42,R2L,1
222,ICMP,FTP,S0,1494,2216,483,60,0.1511186758941303,0.7577412916871228,0.38027655404572025,0.1275036173197478,192.168.1.1,2024-01-01 00:13:43,U2R,1
633,ICMP,DNS,SF,4623,9180,180,346,0.9404848786991399,0.6784386255960511,0.2037662595319999,0.5171201847514267,192.168.1.61,2024-01-01 00:13:44,Normal,0
132,TCP,FTP,S0,2543,5701,90,480,0.0004490281318507705,0.32971618596345664,0.36123623657141846,0.2296661036866412,192.168.1.67,2024-01-01 00:13:45,Probe,1
162,TCP,FTP,SF,4800,8017,16,458,0.7556960999665465,0.6307116373085602,0.2380456768603152,0.0763171546749788,192.168.1.213,2024-01-01 00:13:46,DoS,1
214,UDP,FTP,SF,8913,2608,124,396,0.2794732039569109,0.5067876247750792,0.9957278554586683,0.21770108468779503,192.168.1.220,2024-01-01 00:13:47,Normal,0
732,TCP,SSH,REJ,1401,9562,259,448,0.8460868617723669,0.46154286692590973,0.7832503403884064,0.7798595581811537,192.168.1.67,2024-01-01 00:13:48,Normal,0
234,ICMP,DNS,RSTR,445,4809,444,350,0.06015088374037525,0.9902463333834756,0.8600170700111065,0.5416940930349727,192.168.1.170,2024-01-01 00:13:49,U2R,1
842,UDP,DNS,RSTR,4522,6345,377,224,0.9530005982995715,0.5043978298304701,0.9221468968506608,0.19007688415660884,192.168.1.96,2024-01-01 00:13:50,Probe,1
657,ICMP,SSH,S0,3767,178,354,468,0.10139488383301343,0.031986205403667034,0.6650009915983244,0.015978372026099086,192.168.1.224,2024-01-01 00:13:51,R2L,1
750,TCP,SSH,RSTR,2551,7771,488,335,0.7878827550354454,0.6264678690818941,0.17597656758856461,0.35759559363967564,192.168.1.241,2024-01-01 00:13:52,R2L,1
587,UDP,SSH,REJ,5646,7971,213,102,0.5173422136356044,0.7280108450276379,0.7585260694755426,0.357469591802418,192.168.1.94,2024-01-01 00:13:53,R2L,1
8,ICMP,HTTP,S0,3888,1929,238,470,0.430394791877585,0.885183869316744,0.015611466627185266,0.73512520864391,192.168.1.59,2024-01-01 00:13:54,Normal,0
73,UDP,FTP,S0,4816,2548,179,457,0.28015578591027157,0.6326847267228269,0.1132304392106589,0.919436181426128,192.168.1.178,2024-01-01 00:13:55,DoS,1
953,UDP,FTP,S0,2731,4834,418,47,0.8413695352490652,0.019457117198508844,0.029584458313497763,0.3720140589683347,192.168.1.205,2024-01-01 00:13:56,Probe,1
491,TCP,DNS,RSTR,7699,111,171,224,0.19975139753295013,0.11974433581119204,0.13544511628112854,0.6881326809932361,192.168.1.34,2024-01-01 00:13:57,DoS,1
912,ICMP,FTP,RSTR,2629,7948,142,341,0.7212412749928592,0.1612400491580137,0.7520042396411446,0.6349055375835571,192.168.1.112,2024-01-01 00:13:58,R2L,1
252,UDP,HTTP,RSTR,7687,714,316,232,0.44579165102800633,0.21126135302684368,0.8854805685321432,0.42208028443454526,192.168.1.68,2024-01-01 00:13:59,DoS,1
229,UDP,SSH,S0,1057,9593,243,69,0.9984950071472699,0.7997768971550031,0.2788402804618284,0.06589008049191714,192.168.1.182,2024-01-01 00:14:00,Normal,0
518,ICMP,DNS,S0,6834,6034,231,46,0.6113990201697727,0.3097600500091715,0.11912719658509285,0.4734645011043682,192.168.1.210,2024-01-01 00:14:01,U2R,1
173,UDP,DNS,SF,8949,1381,171,227,0.1041896038237684,0.3123623227708606,0.2729596886564106,0.3541385556269834,192.168.1.224,2024-01-01 00:14:02,DoS,1
652,UDP,FTP,SF,1795,3127,276,494,0.41952118915199954,0.7555874409777282,0.6471137524430047,0.5501943858506883,192.168.1.142,2024-01-01 00:14:03,DoS,1
167,UDP,DNS,RSTR,9835,7483,76,9,0.06629898038519577,0.41243657452135607,0.35020304027960814,0.1253970784674292,192.168.1.160,2024-01-01 00:14:04,DoS,1
169,ICMP,SSH,S0,4849,1208,302,184,0.28565563438911457,0.06463953195380301,0.9611460241328897,0.7242398029654236,192.168.1.198,2024-01-01 00:14:05,R2L,1
392,ICMP,DNS,RSTR,8215,36,330,79,0.34331679488110467,0.585126445760635,0.13097879643642074,0.787750433858677,192.168.1.107,2024-01-01 00:14:06,DoS,1
945,ICMP,SSH,RSTR,9431,1828,48,12,0.8531766083396028,0.13006768650465006,0.9903425237944137,0.38846164154308294,192.168.1.81,2024-01-01 00:14:07,Probe,1
794,ICMP,HTTP,SF,4150,3341,436,498,0.8379874766075357,0.5716642799691791,0.012451691447809998,0.1752758608978604,192.168.1.8,2024-01-01 00:14:08,Normal,0
633,TCP,HTTP,REJ,9496,7006,247,444,0.011557219983401201,0.7796381076219003,0.4516929657289813,0.6235780112526554,192.168.1.163,2024-01-01 00:14:09,Probe,1
193,UDP,SSH,RSTR,6947,7675,282,313,0.5322786150050923,0.9294896373272732,0.2518117731806091,0.9558119675738903,192.168.1.24,2024-01-01 00:14:10,Probe,1
516,ICMP,FTP,REJ,6470,5347,286,339,0.22354375560328243,0.06705260694923865,0.5662854691250143,0.7005031694297048,192.168.1.3,2024-01-01 00:14:11,R2L,1
28,UDP,DNS,REJ,7179,7890,427,323,0.32009309804555575,0.30396658376249064,0.09655083198107206,0.12348223396961489,192.168.1.81,2024-01-01 00:14:12,DoS,1
164,UDP,FTP,S0,3712,809,31,83,0.02165128552553519,0.6524639830079667,0.8758228751290291,0.39722009816778137,192.168.1.36,2024-01-01 00:14:13,Normal,0
421,TCP,DNS,S0,5458,4118,499,85,0.749745865445313,0.31545300284478917,0.13652640041129704,0.9153688472898078,192.168.1.179,2024-01-01 00:14:14,Normal,0
338,ICMP,HTTP,RSTR,5315,1526,157,156,0.9505897757524013,0.45102561119303863,0.5873893324394514,0.6344226176560901,192.168.1.104,2024-01-01 00:14:15,Normal,0
647,ICMP,HTTP,SF,5381,495,17,143,0.2192670403138518,0.02009086254429604,0.03334686305454315,0.14715219616815078,192.168.1.81,2024-01-01 00:14:16,DoS,1
495,UDP,HTTP,SF,9497,424,380,490,0.3417728670478325,0.6934980061618401,0.31099209714040976,0.7245921998612862,192.168.1.185,2024-01-01 00:14:17,Normal,0
364,ICMP,DNS,RSTR,3174,2747,62,62,0.20643399472986423,0.8832801315120128,0.1497229022767449,0.3535187890000365,192.168.1.59,2024-01-01 00:14:18,Normal,0
832,UDP,HTTP,RSTR,6387,1982,127,430,0.9300486636415286,0.9768596478129549,0.9778466457450338,0.48953439215615324,192.168.1.94,2024-01-01 00:14:19,U2R,1
341,UDP,HTTP,SF,8973,1468,15,42,0.009355967907426765,0.830533348955763,0.012021367630408952,0.4150465607685875,192.168.1.217,2024-01-01 00:14:20,U2R,1
499,TCP,HTTP,REJ,6767,7728,162,406,0.5838622812910351,0.03177626242387821,0.35239534051296095,0.7256966037548196,192.168.1.22,2024-01-01 00:14:21,Normal,0
656,TCP,HTTP,RSTR,566,6770,445,157,0.8707639611221499,0.6518539681768095,0.30277607733625034,0.21790613257653146,192.168.1.165,2024-01-01 00:14:22,Probe,1
510,TCP,FTP,REJ,4622,1233,250,184,0.1863071741153468,0.4956592463138698,0.6573735915817531,0.3883697797561092,192.168.1.203,2024-01-01 00:14:23,DoS,1
326,UDP,HTTP,RSTR,4132,9989,136,285,0.5899952913620822,0.9378954932139153,0.056377966747045094,0.7445457184618023,192.168.1.126,2024-01-01 00:14:24,Probe,1
216,ICMP,HTTP,RSTR,8830,8756,317,490,0.05064810486488491,0.9021388646939852,0.810617771677262,0.7047827936796748,192.168.1.12,2024-01-01 00:14:25,Probe,1
300,TCP,FTP,REJ,6995,3019,294,322,0.8145851335678094,0.9880461743822072,0.46652379670681565,0.20174427675252038,192.168.1.149,2024-01-01 00:14:26,DoS,1
131,ICMP,FTP,REJ,4167,1304,178,439,0.2744291227729382,0.8619342242616826,0.4527725707612952,0.35066393926290995,192.168.1.143,2024-01-01 00:14:27,DoS,1
803,TCP,DNS,SF,2670,8034,228,23,0.9887534171952607,0.5468921338571506,0.22678988038206882,0.014364024794010777,192.168.1.12,2024-01-01 00:14:28,R2L,1
69,TCP,SSH,RSTR,9364,132,370,496,0.9220096204897769,0.7149005154101057,0.49004676730315677,0.5301725198366609,192.168.1.86,2024-01-01 00:14:29,R2L,1
251,UDP,HTTP,S0,9912,448,393,356,0.732515969932714,0.96467723636654,0.363893455335357,0.28094140220718866,192.168.1.103,2024-01-01 00:14:30,R2L,1
414,TCP,HTTP,S0,8296,6407,179,204,0.4968426413714917,0.5781167277665925,0.24513643625226889,0.01186591669127346,192.168.1.56,2024-01-01 00:14:31,Normal,0
